Anio,Mes,AEROPARQUE AERO,BUENOS AIRES OBSERVATORIO,DOLORES AERO,EZEIZA AERO,LA PLATA AERO,NUEVE DE JULIO
1988,5,0.2,0.5,2.3333333333333335,0.55,1.25,10.2
1988,6,1.1666666666666667,2.1333333333333333,5,1.325,4.5,1.7333333333333334
1988,7,3.566666666666667,5.9799999999999995,13.533333333333333,3.4833333333333334,5.466666666666667,9.8
1988,8,7,5.466666666666667,5.771428571428571,3.075,6.28,3.7399999999999998
1988,9,45.2,33.8,4.133333333333334,7.525,13.5,8.757142857142856
1988,10,10.246153846153845,11.623076923076923,5.6,7.766666666666667,11.13,9.342857142857143
1988,11,9.512500000000001,7.4125,14.9,9.0375,12.82,8.5875
1988,12,8.1,7.428571428571429,6.554545454545455,12.066666666666666,15.95,7.488888888888889
1989,1,3.2399999999999998,1.6285714285714286,3.8333333333333335,1.48,6.3999999999999995,10.44
1989,2,6.7125,6.9750000000000005,NA,13.516666666666666,7.833333333333333,8.56
1989,3,13.993333333333334,12.85,14.122222222222222,10.454545454545453,13.154545454545454,16.457142857142856
1989,4,53.675000000000004,50.35,0.2,20.3,20.08,4.14
1989,5,7.7,2.75,3.475,7,NA,15.266666666666667
1989,6,12.274999999999999,17.599999999999998,3.8249999999999997,6.125,11.566666666666666,29.5
1989,7,5.766666666666667,7.133333333333333,9.25,8.74,7.485714285714286,7.8428571428571425
1989,8,20.34,18.216666666666665,6.845454545454546,12.766666666666666,15.472727272727273,8
1989,9,4.84,4.633333333333333,3.3333333333333335,3.4833333333333334,3.42,4.0600000000000005
1989,10,4.988888888888889,4.99,5.666666666666667,3.6125000000000003,7.25,6.0600000000000005
1989,11,17.86,14.571428571428571,9.59,14.4,9.52,8.011111111111111
1989,12,16.42222222222222,21.3,13.133333333333333,18.22,21.57777777777778,18.133333333333333
1990,1,17.325,12.853333333333333,22,14.891666666666666,23.59090909090909,23.81111111111111
1990,2,12.433333333333334,14.357894736842105,NA,12.305555555555555,15.825,12.975
1990,3,10.99,16.245454545454546,10.677777777777777,12.844444444444445,12.022222222222222,6.663636363636363
1990,4,14.528571428571428,15.771428571428572,11.6,12.809090909090909,12.045454545454545,9.375
1990,5,5.544444444444444,7.633333333333333,17.633333333333333,6.8625,9.0625,13.2125
1990,6,2.3000000000000003,1.475,1.7000000000000002,1.6,3.85,0.3
1990,7,4.5,4.128571428571428,4.5,2.5857142857142854,2.88,7.2700000000000005
1990,8,5.9750000000000005,5.575,7.066666666666666,6.1,10.333333333333334,14.4
1990,9,10.1375,12.383333333333333,6.24,7.4,10.75,14.585714285714285
1990,10,10.540000000000001,11.554545454545455,12.4,9.35,10.31,12.436363636363637
1990,11,20.266666666666666,18.591666666666665,15.5,17.425,30.581818181818182,15.233333333333334
1990,12,8.025,13.183333333333334,11.1,6.466666666666667,21.8875,10.425
1991,1,26.74,31.666666666666668,22.9,25.7,18.37142857142857,21.485714285714288
1991,2,15.02,5.083333333333333,10.62,9.54,4.525,13.7
1991,3,7.95,11,25.45,5.5,3.45,9.022222222222222
1991,4,9.363636363636363,13.955555555555556,10.133333333333333,7.81,9.585714285714285,13.822222222222223
1991,5,10.616666666666667,13.68,6.8,9,23.75,4.233333333333333
1991,6,15.042857142857143,14.9625,17.675,14.6875,18.37142857142857,15.3125
1991,7,14.016666666666666,17.86,20.875,9.714285714285715,19.4,6.0875
1991,8,10.58,13.28,13.466666666666667,6.7749999999999995,11.62,3.488888888888889
1991,9,7.888888888888889,8.55,7.880000000000001,12.7,10.244444444444444,8.257142857142858
1991,10,12.144444444444444,14.633333333333333,8.825,16.8875,15.38888888888889,7.79
1991,11,6.463636363636364,9.24,7.85,8.24,10.542857142857143,13.4125
1991,12,21.06153846153846,20.333333333333332,13.257142857142858,16.136363636363637,11.79,13.25
1992,1,6.888888888888889,12.433333333333334,15.025,20.4,26.1875,5.3
1992,2,3.7714285714285714,6.133333333333333,8.4,11.1,5.95,8.12857142857143
1992,3,11.571428571428571,12.88888888888889,18.4,19.65,22.85,22.754545454545454
1992,4,14.56,11,8.4875,14.222222222222223,10.25,6.5
1992,5,39.4,23.6875,5.4875,25.680000000000003,23.12,12.342857142857143
1992,6,7.161538461538461,8.241666666666667,17.177777777777777,9.37,9.8,2.018181818181818
1992,7,6.25,7.75,8.016666666666666,6.033333333333333,9.4,7.3625
1992,8,15.58,12.966666666666667,11.175,12.216666666666667,17.25,9.666666666666666
1992,9,6.0285714285714285,11.316666666666666,7.885714285714285,7.414285714285714,9.4,6.6
1992,10,13.4375,15.077777777777778,9.03,16.7375,17.4875,9.11111111111111
1992,11,8.4,8.91,7.133333333333334,16.45,10.055555555555555,11.083333333333334
1992,12,20.200000000000003,34.725,11.533333333333333,13.899999999999999,11,11.42
1993,1,13.95,18.285714285714285,6.95,9.185714285714285,7.944444444444445,22.37
1993,2,19.833333333333332,22.533333333333335,11.3375,15.275,38.78333333333333,16.16
1993,3,14.58,19.7,11.825,20,8.78,6.785714285714286
1993,4,12.792857142857143,16.7,28.984615384615385,12.799999999999999,12.533333333333333,23.23076923076923
1993,5,9.188888888888888,12.188888888888888,7.781818181818182,8.3125,17.3,11.433333333333334
1993,6,20.116666666666667,22.083333333333332,14.6,19.2,21,20.86
1993,7,4.066666666666666,4.344444444444444,0.7571428571428571,5.525,4.9,0.8
1993,8,6.583333333333334,10.1,18.25,11.466666666666667,7,14.15
1993,9,3.7444444444444445,4.311111111111111,11.2,3.225,5.122222222222222,14.209999999999999
1993,10,14.191666666666666,19.945454545454545,11.8,16.208333333333332,16.345454545454544,8.436363636363636
1993,11,16.599999999999998,14.786666666666667,12.77142857142857,14.554545454545455,18.341666666666665,12.018181818181818
1993,12,14.74,18.2,14.6,16.39,21.1875,11.971428571428572
1994,1,4.4875,8.2,9.65,12.575,5.777777777777778,15.39
1994,2,14.05,12.525,5.46,16.533333333333335,4.966666666666667,10.3
1994,3,23.78,13.450000000000001,16.9625,12.025,13.3,9.84
1994,4,12.953846153846154,22.07,11.950000000000001,17.144444444444446,17.1875,10.35
1994,5,11.311111111111112,11.3,6,10.922222222222222,16.425,7.15
1994,6,3.8230769230769233,4.718181818181818,10.391666666666667,5.92,7.666666666666667,7.52
1994,7,7.9625,9.2125,19.3,7.9,22.82,5.63
1994,8,7,13.133333333333333,11.333333333333334,8.666666666666666,13.25,8.3
1994,9,3.78,4.033333333333333,20.44,3.5,3.875,4.25
1994,10,6.713333333333333,8.473333333333333,7.363636363636363,8.014285714285714,8.376923076923077,6.0125
1994,11,7.666666666666667,9.066666666666666,8.2,4,17.25,5.62
1994,12,14.785714285714285,16.6875,9.44,16.675,22.333333333333332,19.9375
1995,1,9.85,7.785714285714286,13.314285714285715,9.22,17.2,18.975
1995,2,7.942857142857143,5.52,9.2625,3.18,24.428571428571427,4.78
1995,3,10.845454545454546,13.754545454545454,6.66,15.24,11.15,8.727272727272727
1995,4,16.266666666666666,19,20.766666666666666,21.09,22.17,30.060000000000002
1995,5,6.25,4.35,2.04,7.725,2.06,10.58
1995,6,4.3,5.133333333333334,7.1499999999999995,4.811111111111111,4.316666666666666,2.15
1995,7,3.242857142857143,5.066666666666666,5.04,2.3166666666666664,4.9714285714285715,2.6
1995,8,0.3,0.8666666666666667,3.05,0.7333333333333334,3.875,1.2333333333333334
1995,9,5.375,9.65,NA,8.233333333333334,10,7
1995,10,15.285714285714286,14.6875,3.290909090909091,9.3125,15.8,14.625
1995,11,12.6,13.166666666666666,16.142857142857142,13.174999999999999,13.088888888888889,10.9
1995,12,7,12.133333333333333,8.58,18.98,6.2,12.2875
1996,1,5.825,5.188888888888889,7.142857142857143,4.55,16.142857142857142,11.6
1996,2,17.557142857142857,18.583333333333332,11.275,19.4,25,29
1996,3,10.1,6.45,7.3,7.275,8.583333333333334,22.333333333333332
1996,4,12.944444444444445,15.266666666666666,14.15,9.26,9.7,21.01
1996,5,4.82,6.66,4.45,6.74,7.875,6
1996,6,2.05,2.15,19,3.1500000000000004,4.25,1.2666666666666666
1996,7,5.333333333333333,5.375,14.875,4.933333333333334,16.666666666666668,10.666666666666666
1996,8,7.1571428571428575,11.3,11.61111111111111,8.55,5.833333333333333,6.95
1996,9,11.39,13.455555555555556,1.7333333333333334,10.833333333333334,16.5875,2.3333333333333335
1996,10,9.175,9.74,13.666666666666666,6.9,7.28,11.6
1996,11,22.45,20.616666666666667,14.142857142857142,12.95,22.06,14.954545454545455
1996,12,7.4,10.766666666666667,20.022222222222222,5.933333333333334,9.375,14.561538461538461
1997,1,17.125,18.11111111111111,14.5,18.65,16.285714285714285,31.85
1997,2,13.9,20.224999999999998,17.433333333333334,12,23,16.614285714285714
1997,3,29.433333333333334,7.933333333333334,5.6875,7.18,7.957142857142857,8.244444444444444
1997,4,14.92,16.64,14,14.94,15.75,17.675
1997,5,25.02,30.775,10.92,13.639999999999999,11.333333333333334,21.633333333333333
1997,6,7.863636363636363,6.85,6.35,7.188888888888889,7,15.541666666666666
1997,7,9.5,5.64,4.66,6.68,10.2,5.05
1997,8,15.428571428571429,15.716666666666667,12.455555555555556,13.875,17.433333333333334,5.133333333333334
1997,9,1.74,2.6799999999999997,2.9,5.7749999999999995,4,7.11
1997,10,9.863636363636363,10.26923076923077,13.854545454545455,7.827272727272727,10.275,10.792307692307693
1997,11,9.1,9.707692307692307,9.96923076923077,10.023076923076923,10.5,8.3375
1997,12,21.273333333333333,19.10625,10.745454545454546,15.783333333333333,16.083333333333332,10.511764705882353
1998,1,20.714285714285715,20.65714285714286,9.228571428571428,23.542857142857144,18.72222222222222,19.787499999999998
1998,2,12.433333333333334,16.442857142857143,5.1,5.825,6.9625,15.1875
1998,3,13.6,15.514285714285714,15,15.35,24.833333333333332,9.025
1998,4,11.83,8.96923076923077,15.117647058823529,8.892307692307693,11.081818181818182,9.975
1998,5,10.28,12.016666666666667,16.025,7.7,16.55,17.2
1998,6,4.5,5.1,2.1,5,5.666666666666667,1.5999999999999999
1998,7,11.757142857142858,15.716666666666667,3.183333333333333,10.728571428571428,17.6,4.8
1998,8,6.333333333333333,8.4,1.65,2.5333333333333337,2.3666666666666667,2.2
1998,9,8.2,4.355555555555556,13.125,5.5375000000000005,10.166666666666666,6.3999999999999995
1998,10,7.914285714285715,4.75,10.75,7.285714285714286,11.5,13.870000000000001
1998,11,10.2,8.06,8.544444444444444,5.766666666666667,13.04,9.855555555555556
1998,12,18.133333333333333,15.89,9.11111111111111,13.777777777777777,16.714285714285715,11.6375
1999,1,17.291666666666668,16.566666666666666,14.277777777777779,13.161538461538461,8.283333333333333,11.866666666666667
1999,2,20.3,28.142857142857142,10.45,18.255555555555556,21.0625,1.6
1999,3,14.054545454545455,14.172727272727274,4.175,8.272727272727273,20.571428571428573,22.716666666666665
1999,4,2.5454545454545454,4.333333333333333,4.25,3.3,6.666666666666667,4.9125000000000005
1999,5,8.78,9.44,10.483333333333333,8.299999999999999,8,2.58
1999,6,5.066666666666666,2.6833333333333336,6.8,1.3625,3.157142857142857,2.475
1999,7,11.3,11.62,11.91,9.955555555555556,12.555555555555555,8.34
1999,8,17,16.65,12.7625,11.183333333333334,19.1,5.88
1999,9,9.757142857142858,9.075000000000001,7.9375,9.088888888888889,8.21,11.742857142857144
1999,10,7.65,3.525,4.075,4.4,3.9,5.9222222222222225
1999,11,7.266666666666667,4.7444444444444445,6.85,7.666666666666667,11.25,13.688888888888888
1999,12,7.0125,5.42,3.05,4.96,7.3125,8.236363636363636
2000,1,14.7,22.7,8.7,3.4875,13.333333333333334,6.79
2000,2,6.34,8.325,15.777777777777779,5.822222222222222,9.866666666666667,15.7
2000,3,11.2,11.866666666666667,7.2875,8.38,11.9,7.311111111111111
2000,4,15.133333333333335,13.861538461538462,14.45,14.13,12.97,20.61111111111111
2000,5,27.436363636363637,27.823076923076922,6.935714285714286,25.466666666666665,28.88,33.4
2000,6,11.745454545454546,12.066666666666666,12.416666666666666,8.540000000000001,16.285714285714285,2.7333333333333334
2000,7,8.92,6.0625,4.325,4.25,8.666666666666666,0.6333333333333333
2000,8,6.48,6.6499999999999995,8.822222222222223,6.327272727272727,13.5125,2.7375
2000,9,12.65,12.418181818181818,6.15,9.5,9.14,3.42
2000,10,11.027272727272727,11.523076923076923,10.627272727272727,12.058333333333334,16.56,14.538461538461538
2000,11,10.32,11.4,12.455555555555556,8.190909090909091,13.428571428571429,10.041666666666666
2000,12,15.625,22.974999999999998,9.071428571428571,15.233333333333333,23.5,12.274999999999999
2001,1,22.42222222222222,37.5,12.775,18.51,14.677777777777777,12.258333333333333
2001,2,16.125,15.075000000000001,9.1625,15.511111111111111,16,51.75
2001,3,21.545454545454547,24.192307692307693,7.741666666666666,19.369230769230768,20.027272727272727,18.666666666666668
2001,4,14,8.016666666666667,3.466666666666667,5.257142857142857,4.8,12.3
2001,5,8.75,8.325,8.73,6.85,5.96,5.87
2001,6,12.5,10.1625,3.4916666666666667,5.581818181818182,10.442857142857143,3.5714285714285716
2001,7,7.8428571428571425,6.7,8.3125,5.2,9.142857142857142,1.6714285714285715
2001,8,15.61,12.892307692307693,11.60909090909091,13.357142857142858,13.67142857142857,11.036363636363637
2001,9,5.285714285714286,6.575,11.97,5.95,7.633333333333334,13.5
2001,10,13.446666666666667,13.773684210526316,14.776470588235293,12.622222222222222,11.00625,12.852941176470589
2001,11,12.275,13.583333333333334,19.92222222222222,10.95,10.627272727272727,9.133333333333333
2001,12,10.5,7.025,5.566666666666666,14.1,20.2,6.209090909090909
2002,1,22.714285714285715,11.377777777777778,5.666666666666667,18,25.99,12.666666666666666
2002,2,5,5.472727272727273,12.166666666666666,12.01,10,7.05
2002,3,18.246153846153845,18.30666666666667,17.389473684210525,12.973684210526315,21.064705882352943,29.673684210526314
2002,4,15.2625,19.266666666666666,12.04,15.755555555555556,21,6.85
2002,5,19.455555555555556,24.11111111111111,12.24,15,14.02,11.575
2002,6,10,7.5,1.52,3.25,5.55,1
2002,7,10.92,11.51,6.333333333333333,6.991666666666666,9.4,3.077777777777778
2002,8,24.275,30.575,11.14,15.266666666666667,15.4,20.46
2002,9,16.32,11.3375,11.6125,12.0125,15.25,6.7
2002,10,6.7272727272727275,9.141666666666666,12.6,6.2272727272727275,6.011111111111111,15.777777777777779
2002,11,9.025,8.257142857142858,13.563636363636364,13.721428571428572,8.241666666666667,9.38
2002,12,21.4125,20.330000000000002,11.9,13.877777777777778,9.2,16.942857142857143
2003,1,27.714285714285715,22.8875,7.828571428571428,9.166666666666666,5.5375,1.35
2003,2,21.90909090909091,26.886666666666667,11.193333333333333,25.284615384615385,14.458333333333334,19.61111111111111
2003,3,15,17.54,5.95,11.883333333333333,13.1,16.775
2003,4,6.588888888888889,6.863636363636363,12.655555555555555,10.4375,5.111111111111111,14.657142857142857
2003,5,11.6,9.642857142857142,8.59,5.3,8.357142857142858,8.133333333333333
2003,6,7.94,5.4399999999999995,10.9,5.5875,10.94,2.433333333333333
2003,7,9.985714285714286,11.742857142857144,4.614285714285714,10.357142857142858,7.071428571428571,15.733333333333333
2003,8,3.7285714285714286,2.82,4.355555555555555,2.1444444444444444,3.3454545454545452,4.58
2003,9,12.5625,10.7,6.716666666666667,7.69,8.68,8.833333333333334
2003,10,9.333333333333334,10.833333333333334,9.6875,10.285714285714286,8.9875,14
2003,11,15.363636363636363,20.90909090909091,18.1,15.416666666666666,19.72222222222222,13.5
2003,12,12,13.233333333333333,11.363636363636363,10.277777777777779,7.5,8.488888888888889
2004,1,28.55,29.822222222222223,19.0125,15.257142857142858,10.266666666666667,18.5
2004,2,9.25,7.95,7.457142857142857,8.675,4.98,5.425
2004,3,8.333333333333334,4.683333333333334,15.25,9.4,6.833333333333333,20
2004,4,23.46,20.772727272727273,12.8,15.891666666666667,20.581818181818182,9.72
2004,5,17.86,24.775000000000002,2.45,8.371428571428572,8.2,4.142857142857143
2004,6,2.45,4.02,3.0625,3.96,9.48,3.38
2004,7,4.4875,5.775,5.7444444444444445,8,4.9714285714285715,9.9
2004,8,8.6,7.5375,11.972727272727273,11.044444444444444,9.32857142857143,7.877777777777778
2004,9,7.266666666666667,5.7,5.442857142857143,3.04,3.65,1.8
2004,10,7.375,7.633333333333334,3.46,5.944444444444445,6.375,7.536363636363636
2004,11,5.8,7.36923076923077,5.525,4.815384615384615,10.184615384615384,7.363636363636363
2004,12,9.99,10.736363636363636,9.2,8.333333333333334,11.355555555555556,15.807692307692308
2005,1,18.514285714285716,18.775,25.88888888888889,15.566666666666666,21.285714285714285,17.27777777777778
2005,2,9.042857142857143,10.0125,5.444444444444445,6.828571428571428,7.214285714285714,8.6
2005,3,14.016666666666666,19.425,18,22.614285714285714,19.516666666666666,21.9
2005,4,8.825,14.52,2.25,11.783333333333333,7.35,4.716666666666667
2005,5,2.68,1.2888888888888888,3.0142857142857142,1.2,3.2714285714285714,2.94
2005,6,4.9,6.113333333333333,8.10909090909091,4.8,4.433333333333334,2.1153846153846154
2005,7,6.828571428571428,7.825,6.125,9.614285714285714,17.533333333333335,7.05
2005,8,16.55,21.68888888888889,13.05,21.614285714285714,13.8,12.9
2005,9,8,7.771428571428571,9.36,9.642857142857142,10.025,8.825
2005,10,8.08,6.033333333333333,9.016666666666667,5.5,9.75,5.642857142857143
2005,11,9.66,9.642857142857144,10.785714285714286,8.814285714285715,8.571428571428571,13.21111111111111
2005,12,4.25,3.8222222222222224,6.85,4.877777777777778,8.375,5.033333333333333
2006,1,17.908333333333335,19.284615384615385,18.475,18.85,18.06153846153846,11.45
2006,2,13.925,24.511111111111113,23.375,13.544444444444444,23.37142857142857,15.275
2006,3,13.98,14.027272727272727,8.5,11.966666666666667,14.666666666666666,11.8625
2006,4,12.8,8.5625,8.816666666666666,10.15,15,16.525
2006,5,5,2.5,5,0.5,2.6666666666666665,1
2006,6,7.027272727272727,6.827272727272727,9.336363636363636,5.754545454545455,7.22,9.614285714285714
2006,7,6.714285714285714,6.411111111111111,6.5777777777777775,6.957142857142857,8.4375,2.9714285714285715
2006,8,3.9,0.7833333333333333,2.15,2.1333333333333333,3.95,1.3666666666666667
2006,9,6.1,9.566666666666666,4.02,2.48,13.5,14.433333333333334
2006,10,13.35,12.546153846153846,9.866666666666667,11.2,9.9,22.5
2006,11,13.5,13.675,10.62,7.88,9.8,7.2
2006,12,24.01111111111111,19.43,19.11,24.25,22.857142857142858,13.875
2007,1,5.9,9.530000000000001,10.911111111111111,8.633333333333333,5.183333333333334,7.683333333333334
2007,2,11.0625,18.175,12.016666666666667,21.125,11,12.744444444444444
2007,3,24.083333333333332,22.650000000000002,7.714285714285714,20.8,21.166666666666668,10.978571428571428
2007,4,20.474999999999998,16.516666666666666,12.10909090909091,14.2125,15.625,8.6375
2007,5,10.65,10.55,7.075,16.35,72,6.733333333333333
2007,6,10.575,13.225,3.75,14.133333333333333,9.75,2.8
2007,7,1.6,2.2199999999999998,7,3.433333333333333,6.333333333333333,1.175
2007,8,6.7875,8.55,7.2,4.366666666666667,5.966666666666667,0.75
2007,9,9.13,9.709090909090909,9.266666666666667,10.83,10.444444444444445,6.008333333333334
2007,10,12.816666666666666,14.933333333333334,15.508333333333333,17.754545454545454,17.814285714285713,9.34
2007,11,4,6.411111111111111,5.4125,7.8875,9.428571428571429,9.183333333333334
2007,12,3.6666666666666665,6.483333333333333,3.8333333333333335,7.885714285714286,9.333333333333334,11.5375
2008,1,17.285714285714285,12.4,20.6625,20.571428571428573,9.6,7.783333333333333
2008,2,10.311111111111112,13.528571428571428,11.39090909090909,30.5,15.555555555555555,9.175
2008,3,15.53,9.3,10.925,12.22,10.809090909090909,16.8
2008,4,5.5,13.133333333333333,8,6.425,10.675,4.933333333333334
2008,5,1.375,2.3333333333333335,5.333333333333333,7.866666666666666,6.625,4.825
2008,6,19,19.966666666666665,8.057142857142857,15.533333333333331,21.333333333333332,4.514285714285714
2008,7,11.633333333333333,5.7875000000000005,8.4,2.216666666666667,13.333333333333334,7.075
2008,8,3.5,3.8,10.666666666666666,5.433333333333334,4.433333333333334,0.8666666666666667
2008,9,3.933333333333333,3.7333333333333334,2.466666666666667,2.58,3.275,19
2008,10,12.483333333333333,9.533333333333333,5.477777777777778,12.014285714285714,10.085714285714285,14.744444444444444
2008,11,30.75,15.183333333333334,5.65,18.65,3.75,8.985714285714286
2008,12,3.7,2.6666666666666665,0.6,8.54,3.3333333333333335,3.1777777777777776
2009,1,5.433333333333334,3.414285714285714,0.43333333333333335,2.4833333333333334,2.9,5.7
2009,2,18.37142857142857,16.7625,9.3875,15.575,22.285714285714285,8.055555555555555
2009,3,18.02857142857143,21.025,8.154545454545454,13.571428571428571,15.185714285714285,7.775
2009,4,8.25,9.775,17.033333333333335,8.55,6.65,10.14
2009,5,7,6.8428571428571425,13.52,5.4399999999999995,6.3,5.25
2009,6,6.766666666666667,7.066666666666666,6.34,18.8,11,0.6
2009,7,12.011111111111111,14.044444444444444,12.571428571428571,14.7,19.05,7.314285714285714
2009,8,4.75,5.38,11.75,9.233333333333333,5.75,2.7
2009,9,13.044444444444444,12.136363636363637,6.7,9.166666666666666,13.444444444444445,9.291666666666666
2009,10,25.5,29.0625,6.290909090909091,20.4375,19.3375,7.425
2009,11,9.806666666666667,12.129411764705882,16.62,9.226666666666667,10.42,12.31875
2009,12,14.333333333333334,12.8,7,15.918181818181818,11.555555555555555,15.366666666666667
2010,1,13.60909090909091,11.676923076923076,14.866666666666667,11.8375,9.958333333333334,18.228571428571428
2010,2,35.75,34.95,23.288888888888888,41.55714285714286,29.11111111111111,11.11
2010,3,16.14,14.642857142857142,12.272727272727273,11.183333333333334,12.15,8.971428571428572
2010,4,16.325,18.38,17.05,13.14,15.65,8.4
2010,5,30.375,13.922222222222222,7.622222222222222,24.32857142857143,23.6,3.522222222222222
2010,6,9.14,7.728571428571429,17.883333333333333,7.3999999999999995,8.583333333333334,6.95
2010,7,9.4,11.688888888888888,9.276923076923076,8.344444444444445,12.275,4.2444444444444445
2010,8,3.914285714285714,2.7111111111111112,2.84,4.425,2.4,0.9
2010,9,12.5,11.918181818181818,10.911111111111111,9.35,10.777777777777779,12.35
2010,10,7.76,8.46,8,7.525,6.6,8.4
2010,11,8.6,9.883333333333333,10.9,7.74,6.8,4.1
2010,12,15.825,10.525,5.216666666666667,3.2,18,10.628571428571428
2011,1,13.1,13.65,10.481818181818182,17.181818181818183,14.790909090909091,13.6
2011,2,13.8875,19.428571428571427,4,6.55,6.56,18.485714285714284
2011,3,6.54,5.716666666666667,10.55,4.32,5.76,10.142857142857142
2011,4,10.63,8.546153846153846,9.5,9.488888888888889,8.05,6.677777777777778
2011,5,6.84,8.76,3.6,7.66,4.966666666666667,10.125
2011,6,18.15714285714286,15.022222222222222,13.0625,13.571428571428571,18.514285714285716,4.86
2011,7,21.1,36.53333333333333,17.5,32.8,29.9,9.26
2011,8,3.48,3.0625,7.766666666666667,9.866666666666667,6.3,1.5555555555555556
2011,9,7,6.2,5,6,6.5,20.066666666666666
2011,10,5.65,9.471428571428572,10.066666666666666,7.633333333333333,15.5,9.5
2011,11,7.514285714285714,9.2,11.1,14.46,11.5,13.777777777777779
2011,12,6.6571428571428575,4.6125,10.766666666666667,2.9000000000000004,7.928571428571429,2.857142857142857
2012,1,4.383333333333334,6.7,11,4.671428571428572,5.625,37
2012,2,22.572727272727274,18.653846153846153,10.488888888888889,11.558333333333334,15.525,17.073333333333334
2012,3,17.725,17.044444444444444,14.8,17.885714285714286,15.52,38.166666666666664
2012,4,8.5,9.714285714285714,10.25,3.216666666666667,6.5,7.02
2012,5,12.928571428571429,13.942857142857143,15.4,13.371428571428572,12,14.875
2012,6,1.925,1.2833333333333332,4.457142857142857,2.6333333333333333,4.575,1.74
2012,7,4.24,5.04,2.6,2.02,4.34,0.43333333333333335
2012,8,18.046153846153846,14.275,14.428571428571429,15.038461538461538,17.6,11.823076923076924
2012,9,9.542857142857143,11.871428571428572,9.95,13.25,8.4,12.7
2012,10,22.183333333333334,20.59285714285714,19.2,17.886666666666667,11.44375,15.95
2012,11,13.8375,19.65714285714286,7.4,11.116666666666667,8.816666666666666,16.725
2012,12,30.166666666666668,25.93,22.692307692307693,24.31111111111111,28.666666666666668,15.183333333333334
2013,1,16.25,10.34,17,4.6,14.72,6.22
2013,2,19.833333333333332,11.54,11.666666666666666,14.049999999999999,13.783333333333333,8.733333333333333
2013,3,12.314285714285715,8.03,9.49,10.7,14.357142857142858,15.641666666666667
2013,4,21.4,55,8.14,33.8,29.7125,20.6
2013,5,12.65,15.375,6.916666666666667,8.4625,12.975,10.033333333333333
2013,6,2.025,3.2666666666666666,3.05,2.4,3.375,2.78
2013,7,14.7,18.64,2.99,16.4,10.728571428571428,3.466666666666667
2013,8,5.5,6.233333333333333,3,1.65,2.95,0.5
2013,9,21.8875,24.162499999999998,13.1,17.97142857142857,19.366666666666667,4.527272727272727
2013,10,9.275,5.233333333333333,7,5.433333333333334,5.133333333333334,3.46
2013,11,23.266666666666666,16.22222222222222,11.91,25.114285714285714,16.58888888888889,15.4375
2013,12,1,2.075,1.85,11.883333333333333,8.9,3.9714285714285715
2014,1,16.641666666666666,20.676923076923078,26.509999999999998,19.627272727272725,16.041666666666668,17.571428571428573
2014,2,24.75,21.233333333333334,13.142857142857142,19.254545454545454,24.844444444444445,15.736363636363636
2014,3,22.166666666666668,18.21,13.755555555555556,14.911111111111111,14.88888888888889,7.725
2014,4,32.125,15.9375,9.6,16.016666666666666,17.5,11.74
2014,5,16.2,12.391666666666667,9.681818181818182,10.209999999999999,8.227272727272727,14.255555555555556
2014,6,3.5875,6.222222222222222,10.7,5.985714285714286,7.5,10.7
2014,7,17.8125,15.122222222222222,10.33,16.3125,18.4125,14.4125
2014,8,5.4,5.2,15.5,4.333333333333333,18,2.585714285714286
2014,9,20.9,15.190909090909091,17.875,10.263636363636364,9.358333333333333,11.811111111111112
2014,10,27.125,24.74,14.5,17.38888888888889,22.475,18.014285714285716
2014,11,24.844444444444445,27.919999999999998,10.6,22.02,17.74,12.3
2014,12,13,9.18,6,7.444444444444445,5.5181818181818185,9.85
2015,1,16.591666666666665,13.207142857142857,13.41,10.13,11.283333333333333,9.163636363636364
2015,2,5.35,6.433333333333334,17.8,7.375,39.5,7.55
2015,3,5.275,4.6,6.25,1.6333333333333333,22.75,11.14
2015,4,18.5,14.06,13.26,14.533333333333333,14.666666666666666,19.875
2015,5,5.614285714285714,6.6,16.166666666666668,5.0375,5.385714285714286,15.522222222222222
2015,6,22.333333333333332,13.82,4.025,10.966666666666667,6.683333333333334,6.633333333333334
2015,7,21.333333333333332,13.88,19.06,19.7,12.5,11.7
2015,8,18.954545454545453,21.141666666666666,21.891666666666666,17.322222222222223,18,13.822222222222223
2015,9,5.066666666666666,4.828571428571428,7.666666666666667,6.2,6.34,3.3857142857142857
2015,10,10.45,9.5,10.5,9.9125,11.216666666666667,13.3
2015,11,25.7125,29,13.857142857142858,25.175,18.714285714285715,8.358333333333333
2015,12,6.8375,6.155555555555556,12.714285714285714,4.8625,7.65,12.881818181818181
2016,1,4.85,5.816666666666666,8.10909090909091,7.7375,11.257142857142858,3.875
2016,2,20.555555555555557,21.555555555555557,21.185714285714287,14.311111111111112,9.83,23.25
2016,3,6.585714285714285,7.014285714285714,9.2,6.1,10.625,8.666666666666666
2016,4,7.831578947368421,11.64,9.35,8.623529411764705,11.733333333333333,7.7625
2016,5,4.083333333333333,6.085714285714285,8.885714285714286,4.366666666666666,8.7625,4.585714285714285
2016,6,5.9,3.7555555555555555,4.133333333333334,3,6.216666666666667,4.75
2016,7,12.754545454545454,16.60909090909091,15.2875,16.599999999999998,17.90909090909091,3.9714285714285715
2016,8,10.425,14.5,3,6.824999999999999,18,1
2016,9,12,11.02,9.95,6.157142857142857,7.466666666666667,7.683333333333334
